ANIO_FACTURACION;MES_FACTURACION;CONCEPTO;CLIENTE;FECHA_GRABACION;BANCO;EXTRACTO;VALOR_PAGO
2022;12;411;418009778;11/28/2022;CSW;35598759;17346
2022;12;411;418557594;11/28/2022;CSW;35598759;17346
2022;12;411;432722756;11/28/2022;CSW;35598759;16970
2022;12;411;432721979;11/28/2022;CSW;35598759;16970
2022;12;411;432719356;11/28/2022;CSW;35598759;16970
2022;12;411;424244204;11/28/2022;CSW;35598759;16970
2022;12;411;424241863;11/28/2022;CSW;35598759;16970
2022;12;411;428193741;11/28/2022;CSW;35598759;16970
2022;12;411;421069676;11/28/2022;CSW;35598759;17346
2022;12;411;424243427;11/28/2022;CSW;35598759;16970
2022;12;411;424242640;11/28/2022;CSW;35598759;16970
2022;12;411;424868862;11/28/2022;CSW;35598759;17346
2022;12;411;425352235;11/28/2022;CSW;35598759;17346
2022;12;411;424870485;11/28/2022;CSW;35598759;17346
2022;12;411;419823099;11/28/2022;CSW;35598759;17346
2022;12;411;428162247;11/28/2022;CSW;35598759;17346
2022;12;411;428486504;11/28/2022;CSW;35598759;17346
2022;12;411;418259867;11/28/2022;CSW;35598759;17346
2022;12;411;418005540;11/28/2022;CSW;35598759;17346
2022;12;411;436186152;11/28/2022;CSW;35598759;17346
2022;12;411;425544454;11/28/2022;CSW;35598759;16970
2022;12;411;432336605;11/28/2022;CSW;35598759;17346
2022;12;411;436592051;11/28/2022;CSW;35598759;16970
2022;12;411;431996862;11/28/2022;CSW;35598759;17346
2022;12;411;425543677;11/28/2022;CSW;35598759;16970
2022;12;411;426348907;11/28/2022;CSW;35598759;17346
2022;12;411;431511517;11/28/2022;CSW;35598759;17346
2022;12;411;425562638;11/28/2022;CSW;35598759;16970
2022;12;411;445569701;11/28/2022;CSW;35598759;17346
2022;12;411;436238018;11/28/2022;CSW;35598759;16970
2022;12;411;438581103;11/28/2022;CSW;35598759;17346
2022;12;411;442378602;11/28/2022;CSW;35598759;100096
2022;12;411;418148344;11/28/2022;CSW;35598759;17346
2022;12;411;432724310;11/28/2022;CSW;35598759;16970
2022;12;411;396604164;11/28/2022;CSW;35598759;17346
2022;12;411;428196092;11/28/2022;CSW;35598759;43665
2022;12;411;432334131;11/28/2022;CSW;35598759;17346
2022;12;411;412224801;11/28/2022;CSW;35598759;17346
2022;12;411;408818329;11/28/2022;CSW;35598759;17346
2022;12;411;425565989;11/28/2022;CSW;35598759;16970
2022;12;411;425567543;11/28/2022;CSW;35598759;16970
2022;12;411;338732110;11/28/2022;CSW;35598759;17346
2022;12;411;344278704;11/28/2022;CSW;35598759;19672
2022;12;411;419871990;11/28/2022;CSW;35598759;16970
2022;12;411;324536251;11/28/2022;CSW;35598759;19672
2022;12;411;431994308;11/28/2022;CSW;35598759;17346
2022;12;411;434669862;11/28/2022;CSW;35598759;19672
2022;12;411;423992705;11/28/2022;CSW;35598759;17346
2022;12;411;428190300;11/28/2022;CSW;35598759;16970
2022;12;411;387711561;11/28/2022;CSW;35598759;17346
2022;12;411;130598602;11/28/2022;CSW;35598759;19672
2022;12;411;346337906;11/28/2022;CSW;35598759;19672
2022;12;411;296534185;11/28/2022;CSW;35598759;19672
2022;12;411;381023121;11/28/2022;CSW;35598759;19672
2022;12;411;344579882;11/28/2022;CSW;35598759;66672
2022;12;411;358796176;11/28/2022;CSW;35598759;19672
2022;12;411;375974315;11/28/2022;CSW;35598759;19672
2022;12;411;418219271;11/28/2022;CSW;35598759;19672
2022;12;411;431247635;11/28/2022;CSW;35598759;17346
2022;12;411;402640732;11/28/2022;CSW;35598759;17346
2022;12;411;365093466;11/28/2022;CSW;35598759;17346
2022;12;411;352701786;11/28/2022;CSW;35598759;17346
2022;12;411;594455842;11/28/2022;CSW;35598759;17346
2022;12;411;421479703;11/28/2022;CSW;35598759;19672
2022;12;411;373693187;11/28/2022;CSW;35598759;17346
2022;12;411;418109535;11/28/2022;CSW;35598759;17346
2022;12;411;418111158;11/28/2022;CSW;35598759;16970
2022;12;411;686658617;11/28/2022;CSW;35598759;19672
2022;12;411;442939575;11/28/2022;CSW;35598759;17346
2022;12;411;419402306;11/28/2022;CSW;35598759;19672
2022;12;411;419401529;11/28/2022;CSW;35598759;19672
2022;12;411;419403193;11/28/2022;CSW;35598759;19672
2022;12;411;419404970;11/28/2022;CSW;35598759;19672
2022;12;411;403019325;11/28/2022;CSW;35598759;19672
2022;12;411;418080817;11/28/2022;CSW;35598759;19672
2022;12;411;367987506;11/28/2022;CSW;35598759;19672
2022;12;411;392103846;11/28/2022;CSW;35598759;19672
2022;12;411;390407557;11/28/2022;CSW;35598759;19672
2022;12;411;302794353;11/28/2022;CSW;35598759;19672
2022;12;411;419294407;11/28/2022;CSW;35598759;19224
2022;12;411;118074469;11/28/2022;CSW;35598759;19672
2022;12;411;118076923;11/28/2022;CSW;35598759;19672
2022;12;411;324554535;11/28/2022;CSW;35598759;19672
2022;12;411;324556009;11/28/2022;CSW;35598759;19672
2022;12;411;424198030;11/28/2022;CSW;35598759;19672
2022;12;411;429409622;11/28/2022;CSW;35598759;19672
2022;12;411;372961338;11/28/2022;CSW;35598759;19672
2022;12;411;336130066;11/28/2022;CSW;35598759;19672
2022;12;411;424355627;11/28/2022;CSW;35598759;19672
2022;12;411;407065288;11/28/2022;CSW;35598759;19672
2022;12;411;130596048;11/28/2022;CSW;35598759;12306
2022;12;411;442642584;11/28/2022;CSW;35598759;17346
2022;12;411;442643361;11/28/2022;CSW;35598759;17346
2022;12;411;426533657;11/28/2022;CSW;35598759;17346
2022;12;411;398708867;11/28/2022;CSW;35598759;17346
2022;12;411;400043693;11/28/2022;CSW;35598759;17346
2022;12;411;438753684;11/28/2022;CSW;35598759;17346
2022;12;411;438752807;11/28/2022;CSW;35598759;17346
2022;12;411;441413261;11/28/2022;CSW;35598759;17346
2022;12;411;424086730;11/28/2022;CSW;35598759;17346
2022;12;411;442644148;11/28/2022;CSW;35598759;17346
2022;12;411;366479417;11/28/2022;CSW;35598759;17346
2022;12;411;439985348;11/28/2022;CSW;35598759;17346
2022;12;411;417738208;11/28/2022;CSW;35598759;17346
2022;12;411;362060631;11/28/2022;CSW;35598759;17346
2022;12;411;440640102;11/28/2022;CSW;35598759;17346
2022;12;411;416616170;11/28/2022;CSW;35598759;17346
2022;12;411;416619511;11/28/2022;CSW;35598759;11110
2022;12;411;416618734;11/28/2022;CSW;35598759;17346
2022;12;411;416617957;11/28/2022;CSW;35598759;22220
2022;12;411;442647499;11/28/2022;CSW;35598759;17346
2022;12;411;442649053;11/28/2022;CSW;35598759;17346
2022;12;411;432228523;11/28/2022;CSW;35598759;16970
2022;12;411;429090492;11/28/2022;CSW;35598759;16970
2022;12;411;430948002;11/28/2022;CSW;35598759;17346
2022;12;411;395668777;11/28/2022;CSW;35598759;17346
2022;12;411;438269320;11/28/2022;CSW;35598759;17346
2022;12;411;383574106;11/28/2022;CSW;35598759;17346
2022;12;411;387406206;11/28/2022;CSW;35598759;17346
2022;12;411;394804980;11/28/2022;CSW;35598759;17346
2022;12;411;394805667;11/28/2022;CSW;35598759;17346
2022;12;411;423808579;11/28/2022;CSW;35598759;17346
2022;12;411;396548011;11/28/2022;CSW;35598759;17346
2022;12;411;393249840;11/28/2022;CSW;35598759;17346
2022;12;411;367424906;11/28/2022;CSW;35598759;17346
2022;12;411;427743009;11/28/2022;CSW;35598759;16970
2022;12;411;427745573;11/28/2022;CSW;35598759;17346
2022;12;411;387765154;11/28/2022;CSW;35598759;17346
2022;12;411;427746350;11/28/2022;CSW;35598759;17346
2022;12;411;436729841;11/28/2022;CSW;35598759;17346
2022;12;411;440664188;11/28/2022;CSW;35598759;17346
2022;12;411;422497836;11/28/2022;CSW;35598759;17346
2022;12;411;418209302;11/28/2022;CSW;35598759;17346
2022;12;411;425062713;11/28/2022;CSW;35598759;17346
2022;12;411;409348080;11/28/2022;CSW;35598759;17346
2022;12;411;422496059;11/28/2022;CSW;35598759;17346
2022;12;411;408328383;11/28/2022;CSW;35598759;17346
2022;12;411;409350603;11/28/2022;CSW;35598759;17346
2022;12;411;422498613;11/28/2022;CSW;35598759;17346
2022;12;411;422724573;11/28/2022;CSW;35598759;17346
2022;12;411;422719509;11/28/2022;CSW;35598759;17346
2022;12;411;410284437;11/28/2022;CSW;35598759;17346
2022;12;411;422053964;11/28/2022;CSW;35598759;17346
2022;12;411;422720345;11/28/2022;CSW;35598759;17346
2022;12;411;366684905;11/28/2022;CSW;35598759;17346
2022;12;411;432446331;11/28/2022;CSW;35598759;17346
2022;12;411;432647642;11/28/2022;CSW;35598759;17346
2022;12;411;429419501;11/28/2022;CSW;35598759;17346
2022;12;411;442653230;11/28/2022;CSW;35598759;17346
2022;12;411;437938416;11/28/2022;CSW;35598759;17346
2022;12;411;430997790;11/28/2022;CSW;35598759;17346
2022;12;411;432229300;11/28/2022;CSW;35598759;17346
2022;12;411;419028698;11/28/2022;CSW;35598759;17346
2022;12;411;443805712;11/28/2022;CSW;35598759;17346
2022;12;411;422717945;11/28/2022;CSW;35598759;17346
2022;12;411;425281308;11/28/2022;CSW;35598759;17346
2022;12;411;360597934;11/28/2022;CSW;35598759;17346
2022;12;411;438463262;11/28/2022;CSW;35598759;51486
2022;12;411;425760608;11/28/2022;CSW;35598759;17346
2022;12;411;416985097;11/28/2022;CSW;35598759;17346
2022;12;411;432220277;11/28/2022;CSW;35598759;17346
2022;12;411;362066323;11/28/2022;CSW;35598759;17346
2022;12;411;369292829;11/28/2022;CSW;35598759;17346
2022;12;411;422493708;11/28/2022;CSW;35598759;17346
2022;12;411;442656581;11/28/2022;CSW;35598759;17346
2022;12;411;436809860;11/28/2022;CSW;35598759;17346
2022;12;411;442673088;11/28/2022;CSW;35598759;17346
2022;12;411;442231770;11/28/2022;CSW;35598759;17346
2022;12;411;400000656;11/28/2022;CSW;35598759;17346
2022;12;411;433859668;11/28/2022;CSW;35598759;17346
2022;12;411;425545131;11/28/2022;CSW;35598759;17346
2022;12;411;409561883;11/28/2022;CSW;35598759;16970
2022;12;411;425546918;11/28/2022;CSW;35598759;16970
2022;12;411;425548582;11/28/2022;CSW;35598759;17346
2022;12;411;442657368;11/28/2022;CSW;35598759;17346
2022;12;411;433860404;11/28/2022;CSW;35598759;17346
2022;12;411;399373066;11/28/2022;CSW;35598759;17346
2022;12;411;399374843;11/28/2022;CSW;35598759;17346
2022;12;411;422085145;11/28/2022;CSW;35598759;17346
2022;12;411;409529543;11/28/2022;CSW;35598759;17346
2022;12;411;435409853;11/28/2022;CSW;35598759;17346
2022;12;411;440248300;11/28/2022;CSW;35598759;17346
2022;12;411;425561851;11/28/2022;CSW;35598759;19224
2022;12;411;422084468;11/28/2022;CSW;35598759;17346
2022;12;411;422081017;11/28/2022;CSW;35598759;17346
2022;12;411;442672201;11/28/2022;CSW;35598759;17346
2022;12;411;427623404;11/28/2022;CSW;35598759;17346
2022;12;411;422126355;11/28/2022;CSW;35598759;17346
2022;12;411;425524606;11/28/2022;CSW;35598759;16970
2022;12;411;424550246;11/28/2022;CSW;35598759;16970
2022;12;411;434932067;11/28/2022;CSW;35598759;17346
2022;12;411;442314130;11/28/2022;CSW;35598759;17346
2022;12;411;387921064;11/28/2022;CSW;35598759;17346
2022;12;411;413073814;11/28/2022;CSW;35598759;17346
2022;12;411;442316604;11/28/2022;CSW;35598759;16970
2022;12;411;438943339;11/28/2022;CSW;35598759;17346
2022;12;411;442671414;11/28/2022;CSW;35598759;16970
2022;12;411;416772243;11/28/2022;CSW;35598759;17346
2022;12;411;425525393;11/28/2022;CSW;35598759;16970
2022;12;411;442670637;11/28/2022;CSW;35598759;17346
2022;12;411;425530357;11/28/2022;CSW;35598759;16970
2022;12;411;439485423;11/28/2022;CSW;35598759;17346
2022;12;411;425527957;11/28/2022;CSW;35598759;16970
2022;12;411;442668014;11/28/2022;CSW;35598759;16970
2022;12;411;425552769;11/28/2022;CSW;35598759;16970
2022;12;411;425553546;11/28/2022;CSW;35598759;16970
2022;12;411;442665673;11/28/2022;CSW;35598759;17346
2022;12;411;442666450;11/28/2022;CSW;35598759;16970
2022;12;411;398027389;11/28/2022;CSW;35598759;17346
2022;12;411;425531134;11/28/2022;CSW;35598759;19224
2022;12;411;414839185;11/28/2022;CSW;35598759;19224
2022;12;411;425556897;11/28/2022;CSW;35598759;19224
2022;12;411;425557674;11/28/2022;CSW;35598759;19224
2022;12;411;425558451;11/28/2022;CSW;35598759;19224
2022;12;411;425559238;11/28/2022;CSW;35598759;17346
2022;12;411;409773940;11/28/2022;CSW;35598759;17346
2022;12;411;414837511;11/28/2022;CSW;35598759;19224
2022;12;411;425560074;11/28/2022;CSW;35598759;19224
2022;12;411;425563415;11/28/2022;CSW;35598759;16970
2022;12;411;425564202;11/28/2022;CSW;35598759;19224
2022;12;411;425566766;11/28/2022;CSW;35598759;16970
2022;12;411;425568320;11/28/2022;CSW;35598759;16970
2022;12;411;425533708;11/28/2022;CSW;35598759;16970
2022;12;411;351029482;11/28/2022;CSW;35598759;17346
2022;12;411;342360538;11/28/2022;CSW;35598759;19672
2022;12;411;379299145;11/28/2022;CSW;35598759;19672
2022;12;411;328367847;11/28/2022;CSW;35598759;19672
2022;12;411;428185336;11/28/2022;CSW;35598759;16970
2022;12;411;428184659;11/28/2022;CSW;35598759;16970
2022;12;411;442122811;11/28/2022;CSW;35598759;16970
2022;12;411;442121034;11/28/2022;CSW;35598759;16970
2022;12;411;428189564;11/28/2022;CSW;35598759;16970
2022;12;411;413779055;11/28/2022;CSW;35598759;17346
2022;12;411;414681760;11/28/2022;CSW;35598759;16970
2022;12;411;442293778;11/28/2022;CSW;35598759;16970
2022;12;411;442289591;11/28/2022;CSW;35598759;16970
2022;12;411;442114506;11/28/2022;CSW;35598759;16970
2022;12;411;442322445;11/28/2022;CSW;35598759;16970
2022;12;411;413667755;11/28/2022;CSW;35598759;16970
2022;12;411;413668532;11/28/2022;CSW;35598759;16970
2022;12;411;413669319;11/28/2022;CSW;35598759;16970
2022;12;411;428188787;11/28/2022;CSW;35598759;16970
2022;12;411;442321668;11/28/2022;CSW;35598759;16970
2022;12;411;442318268;11/28/2022;CSW;35598759;16970
2022;12;411;428187900;11/28/2022;CSW;35598759;16970
2022;12;411;442320881;11/28/2022;CSW;35598759;16970
2022;12;411;442664996;11/28/2022;CSW;35598759;16970
2022;12;411;442662322;11/28/2022;CSW;35598759;16970
2022;12;411;442286140;11/28/2022;CSW;35598759;16970
2022;12;411;442296019;11/28/2022;CSW;35598759;16970
2022;12;411;442317481;11/28/2022;CSW;35598759;16970
2022;12;411;413751951;11/28/2022;CSW;35598759;16970
2022;12;411;442288704;11/28/2022;CSW;35598759;16970
2022;12;411;442287927;11/28/2022;CSW;35598759;16970
2022;12;411;437327088;11/28/2022;CSW;35598759;16970
2022;12;411;413664404;11/28/2022;CSW;35598759;16970
2022;12;411;442097272;11/28/2022;CSW;35598759;16970
2022;12;411;414662709;11/28/2022;CSW;35598759;16970
2022;12;411;442116070;11/28/2022;CSW;35598759;16970
2022;12;411;413801253;11/28/2022;CSW;35598759;16970
2022;12;411;441161771;11/28/2022;CSW;35598759;16970
2022;12;411;413663627;11/28/2022;CSW;35598759;16970
2022;12;411;414661912;11/28/2022;CSW;35598759;16970
2022;12;411;418565809;11/28/2022;CSW;35598759;16970
2022;12;411;442092367;11/28/2022;CSW;35598759;16970
2022;12;411;442093144;11/28/2022;CSW;35598759;16970
2022;12;411;442089967;11/28/2022;CSW;35598759;16970
2022;12;411;442088180;11/28/2022;CSW;35598759;16970
2022;12;411;442291104;11/28/2022;CSW;35598759;16970
2022;12;411;303704151;11/28/2022;CSW;35598759;66672
2022;12;411;131332901;11/28/2022;CSW;35598759;66672
2022;12;411;443732321;11/28/2022;CSW;35598759;27686
2022;12;411;441111206;11/28/2022;CSW;35598759;19672
2022;12;411;414727885;11/28/2022;CSW;35598759;12306
2022;12;411;136113891;11/28/2022;CSW;35598759;27686
2022;12;411;428720779;11/28/2022;CSW;35598759;27686
2022;12;411;352474149;11/28/2022;CSW;35598759;27686
2022;12;411;354568873;11/28/2022;CSW;35598759;19672
2022;12;411;298661026;11/28/2022;CSW;35598759;19672
2022;12;411;656315958;11/28/2022;CSW;35598759;27686
2022;12;411;297309708;11/28/2022;CSW;35598759;27686
2022;12;411;134991907;11/28/2022;CSW;35598759;19672
2022;12;411;429466615;11/28/2022;CSW;35598759;19672
2022;12;411;521610699;11/28/2022;CSW;35598759;19672
2022;12;411;413000160;11/28/2022;CSW;35598759;19672
2022;12;411;413001947;11/28/2022;CSW;35598759;19672
2022;12;411;112851152;11/28/2022;CSW;35598759;49810
2022;12;411;112852939;11/28/2022;CSW;35598759;27686
2022;12;411;415975269;11/28/2022;CSW;35598759;27686
2022;12;411;435179775;11/28/2022;CSW;35598759;19224
2022;12;411;415562891;11/28/2022;CSW;35598759;51536
2022;12;411;416169161;11/28/2022;CSW;35598759;17346
2022;12;411;416542902;11/28/2022;CSW;35598759;17346
2022;12;411;799195390;11/28/2022;CSW;35598759;17346
2022;12;411;107970608;11/28/2022;CSW;35598759;19672
2022;12;411;107971495;11/28/2022;CSW;35598759;19672
2022;12;411;470655227;11/28/2022;CSW;35598759;45950
2022;12;411;297368355;11/28/2022;CSW;35598759;48083
2022;12;411;280720431;11/28/2022;CSW;35598759;19672
2022;12;411;352717347;11/28/2022;CSW;35598759;19672
2022;12;411;999595216;11/28/2022;CSW;35598759;27347
2022;12;411;290528900;11/28/2022;CSW;35598759;19672
2022;12;411;283348144;11/28/2022;CSW;35598759;27686
2022;12;411;319058476;11/28/2022;CSW;35598759;19672
2022;12;411;344866953;11/28/2022;CSW;35598759;19672
2022;12;411;345187998;11/28/2022;CSW;35598759;11110
2022;12;411;132572980;11/28/2022;CSW;35598759;19672
2022;12;411;426246586;11/28/2022;CSW;35598759;19672
2022;12;411;334160975;11/28/2022;CSW;35598759;19672
2022;12;411;354331153;11/28/2022;CSW;35598759;12306
2022;12;411;418043672;11/28/2022;CSW;35598759;19672
2022;12;411;302691145;11/28/2022;CSW;35598759;27686
2022;12;411;398542137;11/28/2022;CSW;35598759;27686
2022;12;411;311367717;11/28/2022;CSW;35598759;66672
2022;12;411;411799095;11/28/2022;CSW;35598759;19672
2022;12;411;368751412;11/28/2022;CSW;35598759;17346
2022;12;411;104082301;11/28/2022;CSW;35598759;19672
2022;12;411;433602000;11/28/2022;CSW;35598759;27686
2022;12;411;411805573;11/28/2022;CSW;35598759;27686
2022;12;411;415844008;11/28/2022;CSW;35598759;66672
2022;12;411;415845785;11/28/2022;CSW;35598759;19672
2022;12;411;316203963;11/28/2022;CSW;35598759;27686
2022;12;411;444230701;11/28/2022;CSW;35598759;27686
2022;12;411;407650186;11/28/2022;CSW;35598759;27686
2022;12;411;125249361;11/28/2022;CSW;35598759;27686
2022;12;411;280340121;11/28/2022;CSW;35598759;27686
2022;12;411;443982410;11/28/2022;CSW;35598759;27686
2022;12;411;280343572;11/28/2022;CSW;35598759;27686
2022;12;411;302137588;11/28/2022;CSW;35598759;27686
2022;12;411;351848759;11/28/2022;CSW;35598759;17346
2022;12;411;351850372;11/28/2022;CSW;35598759;17346
2022;12;411;443290286;11/28/2022;CSW;35598759;19672
2022;12;411;123220672;11/28/2022;CSW;35598759;19672
2022;12;411;839195557;11/28/2022;CSW;35598759;19672
2022;12;411;433501456;11/28/2022;CSW;35598759;19672
2022;12;411;438569611;11/28/2022;CSW;35598759;19672
2022;12;411;525455282;11/28/2022;CSW;35598759;19672
2022;12;411;402920385;11/28/2022;CSW;35598759;19672
2022;12;411;320521851;11/28/2022;CSW;35598759;27686
2022;12;411;325696301;11/28/2022;CSW;35598759;19672
2022;12;411;325698975;11/28/2022;CSW;35598759;19672
2022;12;411;269760524;11/28/2022;CSW;35598759;19672
2022;12;411;376721734;11/28/2022;CSW;35598759;19672
2022;12;411;345378420;11/28/2022;CSW;35598759;19672
2022;12;411;434105385;11/28/2022;CSW;35598759;19224
2022;12;411;434106162;11/28/2022;CSW;35598759;19224
2022;12;411;136749982;11/28/2022;CSW;35598759;19672
2022;12;411;318819014;11/28/2022;CSW;35598759;19224
2022;12;411;437041743;11/28/2022;CSW;35598759;27686
2022;12;411;386970893;11/28/2022;CSW;35598759;66672
2022;12;411;321429309;11/28/2022;CSW;35598759;27686
2022;12;411;103206922;11/28/2022;CSW;35598759;27686
2022;12;411;124816026;11/28/2022;CSW;35598759;27686
2022;12;411;100796231;11/28/2022;CSW;35598759;27686
2022;12;411;400316608;11/28/2022;CSW;35598759;17092
2022;12;411;416154387;11/28/2022;CSW;35598759;27686
2022;12;411;473135221;11/28/2022;CSW;35598759;27686
2022;12;411;316225275;11/28/2022;CSW;35598759;27686
2022;12;411;134153679;11/28/2022;CSW;35598759;19672
2022;12;411;406729400;11/28/2022;CSW;35598759;27686
2022;12;411;279741300;11/28/2022;CSW;35598759;19672
2022;12;411;435591315;11/28/2022;CSW;35598759;19224
2022;12;411;413120775;11/28/2022;CSW;35598759;19672
2022;12;411;102571762;11/28/2022;CSW;35598759;27038
2022;12;411;323889609;11/28/2022;CSW;35598759;19672
2022;12;411;383128601;11/28/2022;CSW;35598759;27686
2022;12;411;114801405;11/28/2022;CSW;35598759;19672
2022;12;411;431135335;11/28/2022;CSW;35598759;66672
2022;12;411;121591245;11/28/2022;CSW;35598759;17346
2022;12;411;377494056;11/28/2022;CSW;35598759;17346
2022;12;411;212808005;11/28/2022;CSW;35598759;17346
2022;12;411;121543344;11/28/2022;CSW;35598759;17346
2022;12;411;382752469;11/28/2022;CSW;35598759;27686
2022;12;411;116258565;11/28/2022;CSW;35598759;27686
2022;12;411;378373513;11/17/2022;CSW;35598759;27686
2022;12;411;384620129;11/22/2022;CSW;35598759;19672
2022;12;411;314579441;11/16/2022;CSW;35598759;19672
2022;12;411;551375988;11/28/2022;CSW;35598759;27686
2022;12;411;968155282;11/28/2022;CSW;35598759;27686
2022;12;411;469895791;11/28/2022;CSW;35598759;27686
