ANIO_FACTURACION;MES_FACTURACION;CONCEPTO;CLIENTE;FECHA_GRABACION;BANCO;EXTRACTO;VALOR_PAGO
2022;12;411;417159141;28-Nov-22;CSW;35598759;17092
2022;12;411;376814073;28-Nov-22;CSW;35598759;27686
2022;12;411;959835095;28-Nov-22;CSW;35598759;27686
2022;12;411;706335700;28-Nov-22;CSW;35598759;27686
2022;12;411;544275131;28-Nov-22;CSW;35598759;27686
2022;12;411;899295096;28-Nov-22;CSW;35598759;27686
2022;12;411;443623472;28-Nov-22;CSW;35598759;27686
2022;12;411;406210583;28-Nov-22;CSW;35598759;27686
2022;12;411;346682857;28-Nov-22;CSW;35598759;40871
2022;12;411;124370853;28-Nov-22;CSW;35598759;19672
2022;12;411;345152366;28-Nov-22;CSW;35598759;19672
2022;12;411;320908730;28-Nov-22;CSW;35598759;19672
2022;12;411;754415846;28-Nov-22;CSW;35598759;27686
2022;12;411;186544378;28-Nov-22;CSW;35598759;27686
2022;12;411;188978189;28-Nov-22;CSW;35598759;27686
2022;12;411;421492072;28-Nov-22;CSW;35598759;27686
2022;12;411;120268857;28-Nov-22;CSW;35598759;27686
2022;12;411;120267070;28-Nov-22;CSW;35598759;27686
2022;12;411;319951070;28-Nov-22;CSW;35598759;27686
2022;12;411;377514531;28-Nov-22;CSW;35598759;27686
2022;12;411;185400938;28-Nov-22;CSW;35598759;62862
2022;12;411;116241117;28-Nov-22;CSW;35598759;27686
2022;12;411;116244568;28-Nov-22;CSW;35598759;27686
2022;12;411;116246022;28-Nov-22;CSW;35598759;27686
2022;12;411;314267617;28-Nov-22;CSW;35598759;27686
2022;12;411;314268404;28-Nov-22;CSW;35598759;27686
2022;12;411;873095444;28-Nov-22;CSW;35598759;19224
2022;12;411;197863426;28-Nov-22;CSW;35598759;19672
2022;12;411;192409151;28-Nov-22;CSW;35598759;16970
2022;12;411;390255824;28-Nov-22;CSW;35598759;16970
2022;12;411;431709528;28-Nov-22;CSW;35598759;16970
2022;12;411;435893370;28-Nov-22;CSW;35598759;19672
2022;12;411;418292984;28-Nov-22;CSW;35598759;66672
2022;12;411;418293761;28-Nov-22;CSW;35598759;27686
2022;12;411;367099966;28-Nov-22;CSW;35598759;27686
2022;12;411;390895102;28-Nov-22;CSW;35598759;27686
2022;12;411;390875354;28-Nov-22;CSW;35598759;27686
2022;12;411;192840762;28-Nov-22;CSW;35598759;27686
2022;12;411;390935525;28-Nov-22;CSW;35598759;27686
2022;12;411;191285622;28-Nov-22;CSW;35598759;27686
2022;12;411;409217719;28-Nov-22;CSW;35598759;27686
2022;12;411;437898093;28-Nov-22;CSW;35598759;27038
2022;12;411;884175169;28-Nov-22;CSW;35598759;27686
2022;12;411;884157985;28-Nov-22;CSW;35598759;27686
2022;12;411;884156108;28-Nov-22;CSW;35598759;27686
2022;12;411;368897567;28-Nov-22;CSW;35598759;66672
2022;12;411;192682398;28-Nov-22;CSW;35598759;66672
2022;12;411;299883911;28-Nov-22;CSW;35598759;27686
2022;12;411;194720965;28-Nov-22;CSW;35598759;27686
2022;12;411;192667455;28-Nov-22;CSW;35598759;27686
2022;12;411;196003827;28-Nov-22;CSW;35598759;27686
2022;12;411;429535888;28-Nov-22;CSW;35598759;27686
2022;12;411;191304520;28-Nov-22;CSW;35598759;66672
2022;12;411;191305207;28-Nov-22;CSW;35598759;66672
2022;12;411;191873971;28-Nov-22;CSW;35598759;27686
2022;12;411;191270848;28-Nov-22;CSW;35598759;27686
2022;12;411;191271625;28-Nov-22;CSW;35598759;27686
2022;12;411;300418100;28-Nov-22;CSW;35598759;27686
2022;12;411;191425812;28-Nov-22;CSW;35598759;27686
2022;12;411;191924050;28-Nov-22;CSW;35598759;27038
2022;12;411;195505357;28-Nov-22;CSW;35598759;41328
2022;12;411;192810045;28-Nov-22;CSW;35598759;27038
2022;12;411;435521002;28-Nov-22;CSW;35598759;27038
2022;12;411;842535735;28-Nov-22;CSW;35598759;27038
2022;12;411;195308274;28-Nov-22;CSW;35598759;27686
2022;12;411;381429071;28-Nov-22;CSW;35598759;27686
2022;12;411;433012297;28-Nov-22;CSW;35598759;27686
2022;12;411;118927318;28-Nov-22;CSW;35598759;27038
2022;12;411;121304001;28-Nov-22;CSW;35598759;27686
2022;12;411;121302447;28-Nov-22;CSW;35598759;27686
2022;12;411;451415472;28-Nov-22;CSW;35598759;27686
2022;12;411;438377402;28-Nov-22;CSW;35598759;19672
2022;12;411;186162404;28-Nov-22;CSW;35598759;19672
2022;12;411;344918819;28-Nov-22;CSW;35598759;19672
2022;12;411;392302693;28-Nov-22;CSW;35598759;19672
2022;12;411;392303470;28-Nov-22;CSW;35598759;19672
2022;12;411;440912440;28-Nov-22;CSW;35598759;27686
2022;12;411;119768016;28-Nov-22;CSW;35598759;27686
2022;12;411;436281004;28-Nov-22;CSW;35598759;27686
2022;12;411;124199100;28-Nov-22;CSW;35598759;27686
2022;12;411;108224781;28-Nov-22;CSW;35598759;27686
2022;12;411;347148997;28-Nov-22;CSW;35598759;27686
2022;12;411;363034001;29-Nov-22;CSW;35598759;27686
2022;12;411;191093403;29-Nov-22;CSW;35598759;19672
2022;12;411;783735467;29-Nov-22;CSW;35598759;19672
2022;12;411;783815486;29-Nov-22;CSW;35598759;19672
2022;12;411;783855072;29-Nov-22;CSW;35598759;19672
2022;12;411;433948779;29-Nov-22;CSW;35598759;27686
2022;12;411;330842614;29-Nov-22;CSW;35598759;27686
2022;12;411;326814148;29-Nov-22;CSW;35598759;27686
2022;12;411;326816602;29-Nov-22;CSW;35598759;27686
2022;12;411;121226556;29-Nov-22;CSW;35598759;27686
2022;12;411;431868942;29-Nov-22;CSW;35598759;27686
2022;12;411;431858073;29-Nov-22;CSW;35598759;19672
2022;12;411;431993511;29-Nov-22;CSW;35598759;27686
2022;12;411;315089354;29-Nov-22;CSW;35598759;37976
2022;12;411;115752839;29-Nov-22;CSW;35598759;19672
2022;12;411;341023043;29-Nov-22;CSW;35598759;27686
2022;12;411;742655401;29-Nov-22;CSW;35598759;27686
2022;12;411;288438507;29-Nov-22;CSW;35598759;19672
2022;12;411;372631220;29-Nov-22;CSW;35598759;27686
2022;12;411;186312563;29-Nov-22;CSW;35598759;27686
2022;12;411;334550154;29-Nov-22;CSW;35598759;27686
2022;12;411;191148610;29-Nov-22;CSW;35598759;44934
2022;12;411;101738310;28-Nov-22;CSW;35598759;51028
2022;12;411;980295097;28-Nov-22;CSW;35598759;19672
2022;12;411;391671551;28-Nov-22;CSW;35598759;27686
2022;12;411;357570153;28-Nov-22;CSW;35598759;19672
2022;12;411;342925539;28-Nov-22;CSW;35598759;19672
2022;12;411;751815237;28-Nov-22;CSW;35598759;51028
2022;12;411;385575691;28-Nov-22;CSW;35598759;37976
2022;12;411;475555935;28-Nov-22;CSW;35598759;19672
2022;12;411;185805901;28-Nov-22;CSW;35598759;19672
2022;12;411;346020177;28-Nov-22;CSW;35598759;19672
2022;12;411;379699203;28-Nov-22;CSW;35598759;19672
2022;12;411;115603394;28-Nov-22;CSW;35598759;19672
2022;12;411;396537365;28-Nov-22;CSW;35598759;19672
2022;12;411;794935797;28-Nov-22;CSW;35598759;19672
2022;12;411;305204044;28-Nov-22;CSW;35598759;19672
2022;12;411;305203267;28-Nov-22;CSW;35598759;12306
2022;12;411;189779291;28-Nov-22;CSW;35598759;19672
2022;12;411;321612485;28-Nov-22;CSW;35598759;19672
2022;12;411;776555501;28-Nov-22;CSW;35598759;19672
2022;12;411;437405433;28-Nov-22;CSW;35598759;70379
2022;12;411;324848185;28-Nov-22;CSW;35598759;19672
2022;12;411;324849962;28-Nov-22;CSW;35598759;19672
2022;12;411;434279683;28-Nov-22;CSW;35598759;19672
2022;12;411;313977186;28-Nov-22;CSW;35598759;19672
2022;12;411;189996212;28-Nov-22;CSW;35598759;19672
2022;12;411;189697608;28-Nov-22;CSW;35598759;19672
2022;12;411;435703452;27-Nov-22;CSW;35598759;19672
2022;12;411;399891165;27-Nov-22;CSW;35598759;17346
2022;12;411;399890388;27-Nov-22;CSW;35598759;17346
2022;12;411;186606003;27-Nov-22;CSW;35598759;27686
2022;12;411;364784964;27-Nov-22;CSW;35598759;19672
2022;12;411;364785641;27-Nov-22;CSW;35598759;19672
2022;12;411;109695788;27-Nov-22;CSW;35598759;17346
2022;12;411;116173631;27-Nov-22;CSW;35598759;19672
2022;12;411;384557558;28-Nov-22;CSW;35598759;16970
2022;12;411;301520339;28-Nov-22;CSW;35598759;19672
2022;12;411;359360568;28-Nov-22;CSW;35598759;19224
2022;12;411;298069600;28-Nov-22;CSW;35598759;17346
2022;12;411;694555448;28-Nov-22;CSW;35598759;19672
2022;12;411;475855326;30-Nov-22;CSW;35598759;19672
2022;12;411;431792100;30-Nov-22;CSW;35598759;27686
2022;12;411;187866920;30-Nov-22;CSW;35598759;31221
2022;12;411;854735814;30-Nov-22;CSW;35598759;27686
2022;12;411;466835690;30-Nov-22;CSW;35598759;27686
2022;12;411;431926559;28-Nov-22;CSW;35598759;27686
