A?O_FACTURACION;MES_FACTURACION;CONCEPTO;CLIENTE;FECHA_GRABACION;BANCO;EXTRACTO;VALOR_PAGO
2021;11;411;103589846;3-dic-21;CTW;32910871;16950
2021;11;411;103617736;2-dic-21;CTW;32911077;58910
2021;11;411;105085501;1-dic-21;AT1;32911067;19196
;;;;;;;95056
