ANIO_FACTURACION;MES_FACTURACION;CONCEPTO;CLIENTE;FECHA_GRABACION;BANCO;EXTRACTO;VALOR_PAGO
2022;12;411;408818329;12/3/2021;CSW;35598759;17346
